order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
c86b551898ce7979ac5f0ce6a4ed3bbb,ef5f73ec25827c8fc4c662111a1fbec2,delivered,2018-07-24 17:28:41,2018-07-24 17:44:17,2018-07-26 12:23:00,2018-08-16 17:31:53,2018-08-20 00:00:00
adc1270afd7fb1ef466f8ee66cab3773,e84f200509c18b8bbcd78d607138feb3,delivered,2018-07-24 17:36:19,2018-07-24 17:50:10,2018-07-25 10:55:00,2018-07-31 19:16:40,2018-08-17 00:00:00
5065dc0da187940cd74472e443c1ff65,6235bf8cbae5a82b1c00e4c9d80b440d,delivered,2018-07-24 17:38:40,2018-07-24 17:50:10,2018-07-25 14:35:00,2018-07-26 20:31:50,2018-08-01 00:00:00
893fff1e0e8a0597923ff86966aac6d1,48809a65c8830c54c2316d6a15e6b8da,delivered,2018-07-24 17:56:35,2018-07-26 03:10:26,2018-07-26 15:30:00,2018-07-30 23:08:44,2018-08-16 00:00:00
04c2b3995f83a3db2540a9217254ef6d,7f8390bb894afc2fcf160888c1a418bd,delivered,2018-07-24 17:58:04,2018-07-24 18:10:20,2018-07-30 14:04:00,2018-08-03 18:36:42,2018-08-29 00:00:00
21094f6fd8017c8b7339040142abea71,faee0cb7b3e2c9fd9f57ec04cb70d51a,delivered,2018-07-24 18:10:05,2018-07-24 18:25:09,2018-07-30 14:17:00,2018-08-03 20:17:49,2018-08-24 00:00:00
908fe1b8b7e5ef073fc701112c902111,49b51777c902c07945d0bbf6f1ccd2cc,delivered,2018-07-24 18:13:35,2018-07-24 18:25:08,2018-07-25 13:27:00,2018-08-11 16:49:37,2018-08-13 00:00:00
3114c613f929e41052d2b64661080c44,b5209378a48f2aad0d72d96b18f0a186,delivered,2018-07-24 18:24:38,2018-07-24 18:35:15,2018-07-25 15:52:00,2018-07-30 18:27:50,2018-08-07 00:00:00
63fd927963e60a8c2f1baa83431cfedc,296c26d206e506dc9b6ae943e7324ffa,delivered,2018-07-24 18:31:01,2018-07-24 18:44:27,2018-08-01 09:48:00,2018-08-06 17:52:32,2018-08-29 00:00:00
d7db08dbc78c01587c1da8ce08e6269c,8790cf1cb7ba8a4fa434bea0529d1c54,delivered,2018-07-24 18:36:55,2018-07-24 18:45:13,2018-07-25 12:45:00,2018-07-26 15:38:49,2018-08-01 00:00:00
