order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
dd501072091c950a1e6bb5ea9182df2a,345498125da8b61f64def813c4a2db79,delivered,2018-03-12 13:32:14,2018-03-12 14:08:39,2018-03-26 19:04:26,2018-05-14 15:18:58,2018-05-02 00:00:00
8e3b10ce93deae6a8e8739b7a41b86d5,e7ee5ca88181306105b251db552c4357,delivered,2018-03-12 13:44:17,2018-03-14 02:50:54,2018-03-14 20:44:48,2018-04-16 19:56:34,2018-04-04 00:00:00
52b226b1528922785f17fc4dadbe7110,5d223584b58b69a22b86aacdf4d12b01,delivered,2018-03-12 13:50:41,2018-03-12 14:15:42,2018-03-13 20:33:05,2018-03-21 22:57:43,2018-04-02 00:00:00
454b13a7e00832755bc136026c5d2ac0,f8a7354efb295bc618ca386a32460e0d,delivered,2018-03-12 13:56:33,2018-03-12 14:15:58,2018-03-12 23:11:09,2018-04-04 16:03:40,2018-04-03 00:00:00
660cb47a0b4b671c86901a47f7dbc91c,16faeb522c87bb758b216abeee3cf4a2,delivered,2018-03-12 14:04:19,2018-03-12 14:15:40,2018-03-14 00:14:49,2018-03-28 20:03:15,2018-04-03 00:00:00
31ce2b3f4c3fcc387d79024119a62f51,0d24fa93132859e352e09be4add9f523,delivered,2018-03-12 14:04:20,2018-03-12 16:24:53,2018-03-14 15:10:00,2018-03-29 11:32:24,2018-03-28 00:00:00
0cae3fb9a90f5aeeb7b3770b88f77851,00da45766aa7d360508cf25434334a8d,delivered,2018-03-12 14:07:02,2018-03-12 14:15:48,2018-03-14 00:24:25,2018-04-14 01:41:52,2018-04-04 00:00:00
0a8e3f635501e67cdbd29e6ae3bda9ba,1fd4a332e216fd1e99eb42d6f6d49084,delivered,2018-03-12 14:18:38,2018-03-12 15:01:09,2018-03-13 18:21:38,2018-03-21 20:12:15,2018-04-12 00:00:00
f7a813a4fb81ba062da9767aff53ed6e,078d1ab1e800b24415a6d90e582df853,delivered,2018-03-12 14:29:39,2018-03-14 02:35:44,2018-03-14 21:52:45,2018-03-28 16:58:45,2018-04-12 00:00:00
a92c33e0fb8e030045104ef9853b1d7c,9edcfe541bc9ae76fffdda458d4ac87e,delivered,2018-03-12 14:34:27,2018-03-13 04:08:13,2018-03-15 17:22:26,2018-03-20 00:03:37,2018-03-28 00:00:00
270e9c5bf02290f6b29494d0f3e075be,6e1f501183f927c0d78d16708bfd64a3,delivered,2018-03-12 14:35:10,2018-03-12 15:38:56,2018-03-13 17:19:04,2018-03-22 23:12:36,2018-03-29 00:00:00
690ce80c28087f2dc808a71e7ea057fd,ea60b3dc0208675595c928338d86973e,delivered,2018-03-12 14:41:24,2018-03-12 15:00:47,2018-03-13 00:26:45,2018-03-15 17:57:22,2018-03-22 00:00:00
3e1a73eb054c586cb259149ffdfd13ba,ed0ba95dfc7b898777db974cf116f552,delivered,2018-03-12 14:41:24,2018-03-12 15:37:48,2018-03-13 19:57:38,2018-03-14 21:22:07,2018-03-22 00:00:00
