order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
57a32b48976d15effc1117f106592956,9200ada562e42ab28f0ac4b63aded67a,delivered,2018-01-02 14:01:00,2018-01-02 14:13:23,2018-01-03 22:29:47,2018-01-20 00:15:04,2018-01-31 00:00:00
484f924a6135837d4195a42442905b8d,a01d75e34d60b742278e85774f0fd80e,delivered,2018-01-02 14:04:54,2018-01-02 14:13:24,2018-01-03 18:24:54,2018-01-04 20:32:20,2018-01-18 00:00:00
6a9ed89907267cac71cbbf67931313a2,827a5d5a014607756a15b47b7d21da37,delivered,2018-01-02 14:13:47,2018-01-03 14:07:25,2018-01-13 00:43:05,2018-01-16 18:33:41,2018-01-18 00:00:00
e9da851726e9f0353b030a99d5e62a10,c6cf15c443cdb98dfb0193fea429834a,delivered,2018-01-02 14:40:45,2018-01-04 05:12:26,2018-01-05 00:34:42,2018-01-10 13:04:23,2018-01-31 00:00:00
e1898701036fd8cad076b8ed42caf78c,7ddce17509d4f0e783a50a8d92ff1cb6,delivered,2018-01-02 14:43:05,2018-01-02 14:52:26,2018-01-03 22:37:40,2018-01-17 20:42:56,2018-01-26 00:00:00
ad387b2b2e337348802ec4cd93bbadb0,b698ea7fde13101fa5b6fb1382b4e112,delivered,2018-01-02 14:44:14,2018-01-02 18:35:23,2018-01-03 21:42:47,2018-01-08 22:04:14,2018-01-18 00:00:00
e6dbbd3eadd03d333cd36b4f5a951f17,83c0be46aac25ee599b2d3ef08b986fc,delivered,2018-01-02 14:45:26,2018-01-04 05:11:06,2018-01-09 20:18:30,2018-01-13 14:57:20,2018-01-26 00:00:00
35319046b2532d70a1358fb96310cc24,23527f840cb0cd645fce474b5da35280,delivered,2018-01-02 14:47:05,2018-01-02 14:55:29,2018-01-03 17:37:09,2018-01-19 15:32:37,2018-01-31 00:00:00
d0c5da1cf512738b0f7bef215b1e12c2,54b176f522b30ea31266ef985a114348,delivered,2018-01-02 14:48:36,2018-01-02 14:55:28,2018-01-03 18:09:00,2018-01-05 21:23:52,2018-01-22 00:00:00
680c07899bf40cd24cbf3e97b9bd7052,5591abc9e7f9c644e7e7912aac65b718,delivered,2018-01-02 14:48:48,2018-01-02 15:07:36,2018-01-11 14:43:21,2018-01-16 14:57:10,2018-02-08 00:00:00
a462f2866f3b997fbc2fdb5fb62a9ed5,0072357d0a3394d268c6abb9e30aaafe,delivered,2018-01-02 14:53:36,2018-01-02 15:07:31,2018-01-03 17:18:03,2018-01-15 21:52:30,2018-01-24 00:00:00
0d3528428e45b7c383b746222c715332,ee44d2be8e1662dc62aeadc5cc6b0965,delivered,2018-01-02 14:54:52,2018-01-03 04:37:40,2018-01-04 20:27:11,2018-01-13 00:19:13,2018-01-26 00:00:00
bdf3a71389d2bde7d62c2808d6034403,ac7e0a1b153aa1cb418bf882b101aa31,delivered,2018-01-02 14:55:08,2018-01-02 15:07:34,2018-01-03 17:10:45,2018-01-10 16:04:07,2018-01-24 00:00:00
616d980107c4a1d6b7cbc85cd40890e8,65198f9bf91d5406161513a753121467,delivered,2018-01-02 15:02:30,2018-01-02 15:13:30,2018-01-03 23:03:41,2018-01-08 17:50:15,2018-01-31 00:00:00
1fd53d1caeb51ab6526e5b38f525c202,c75c0e90219e9880fcb759192ae2b29b,delivered,2018-01-02 15:02:31,2018-01-02 15:12:30,2018-01-03 16:29:22,2018-01-08 15:19:43,2018-01-31 00:00:00
23e9d59ee7ad86ca85f8fc571420345e,73a19b7529a6ba668ac8926f83450270,delivered,2018-01-02 15:05:15,2018-01-02 15:13:32,2018-01-08 21:47:00,2018-01-15 13:24:17,2018-01-29 00:00:00
2b4cbb171fffb2fac96f67bc9425ad55,1c6e766d755506bb1e7a7dfc0fe44bea,delivered,2018-01-02 15:06:02,2018-01-02 15:16:24,2018-01-08 18:57:43,2018-01-09 20:29:51,2018-01-18 00:00:00
e99f1890d51b721509ed9db47fb0bca8,d61f410054ba09f3b01c47ddcb280529,delivered,2018-01-02 15:16:36,2018-01-02 15:28:29,2018-01-04 15:05:47,2018-01-05 17:05:37,2018-01-19 00:00:00
10a94cfc443be920ad332f21f5285d0a,8c0ed8ab496f6c6c4dbba03d73a43557,delivered,2018-01-02 15:21:34,2018-01-02 16:31:41,2018-01-08 23:28:00,2018-01-20 17:47:05,2018-02-05 00:00:00
38aae594eaee5a2935d397fd93ca43c9,147a838b712f1218a8cf543c171d548f,delivered,2018-01-02 15:23:19,2018-01-02 15:30:25,2018-01-03 16:52:44,2018-01-29 18:18:51,2018-02-02 00:00:00
d9e350703a718681ef3cc6f0d92c0c10,74282fa83d0b14c96deae5439d7cb5e6,delivered,2018-01-02 15:25:51,2018-01-03 04:18:27,2018-01-05 22:10:43,2018-01-15 12:32:30,2018-01-24 00:00:00
992738bb51e7ba624763bd8060189c5e,9c865956bfff7e6fe7b54a92e545eb14,delivered,2018-01-02 15:26:11,2018-01-02 15:33:43,2018-01-03 22:34:18,2018-01-09 18:25:11,2018-01-24 00:00:00
0767f7b9a6d2c7db242000b27ca8e063,a4cba27784dff4e827894a6cf91fc55f,delivered,2018-01-02 15:38:10,2018-01-02 15:49:28,2018-01-03 21:41:30,2018-01-09 18:23:58,2018-01-24 00:00:00
243204e250173084280239fb8ac74bef,3d7eb40920458b74f2ca6f56785205dc,delivered,2018-01-02 15:38:56,2018-01-02 15:49:27,2018-01-03 21:29:01,2018-01-08 22:51:37,2018-01-26 00:00:00
bbc78f387d75afb81df8da1498337e8e,881863067d0626fbbe58417d7cbd8dff,delivered,2018-01-02 15:47:32,2018-01-02 15:55:24,2018-01-03 23:23:37,2018-01-15 21:43:00,2018-01-24 00:00:00
7ed0da14ccd5f19cd8f1461de5371f95,e6fc196ca78ced04d33694bdf30f424e,delivered,2018-01-02 15:48:12,2018-01-02 15:56:23,2018-01-03 17:08:53,2018-01-08 23:07:36,2018-01-26 00:00:00
270c25da086ad763f34a2cd66c6aae7a,12a9b33607c2fec94977963045396299,delivered,2018-01-02 16:02:11,2018-01-02 16:09:11,2018-01-08 23:15:28,2018-01-17 20:36:35,2018-01-31 00:00:00
b94f8c4cf21758ae29b895f3edc412d6,a6c49eaa9ed575df1a3476b20668ab3b,delivered,2018-01-02 16:06:06,2018-01-04 05:12:18,2018-01-08 11:53:10,2018-01-18 17:07:01,2018-01-30 00:00:00
035c0a7b70aeddb6865a1faa3ecd1cef,9e0c3d9fa27dcc05361fb6b771f112bd,delivered,2018-01-02 16:07:09,2018-01-03 04:14:36,2018-01-05 18:46:49,2018-01-08 16:04:55,2018-01-18 00:00:00
8e2f6e8aa36fa3770c9f33a7129e81a7,70d21c84f9843a2413b5921d5fb12add,delivered,2018-01-02 16:08:11,2018-01-04 05:14:03,2018-01-08 15:30:20,2018-01-23 13:32:47,2018-02-02 00:00:00
1f4e50d812a6a4f1ae815a4aa6435e51,a07a103d0343912102c9fa16a4101d8d,delivered,2018-01-02 16:09:04,2018-01-02 16:19:23,2018-01-03 12:08:16,2018-01-08 18:33:26,2018-01-31 00:00:00
dcd7ba3b58ccb67686e71ad6439ee17a,bbaae092a3ff8f60678b288009bbbfe1,delivered,2018-01-02 16:11:58,2018-01-02 16:19:24,2018-01-03 19:07:41,2018-01-16 01:06:19,2018-02-22 00:00:00
4f80c4f6e510fb8a22b31c912541de1a,7a29ee3459ade6a5112dcc40b2efd10f,delivered,2018-01-02 16:14:58,2018-01-02 16:30:31,2018-01-04 21:12:48,2018-01-17 15:53:35,2018-02-02 00:00:00
9089ae7edd24a60e79f8bd277e3c654d,e74dabd665393795b170d61e57db6f92,delivered,2018-01-02 16:15:29,2018-01-02 16:30:20,2018-01-04 15:07:20,2018-01-11 21:18:52,2018-02-05 00:00:00
09b457f1152126535a2e7d4a3b73ff6f,63eba5144d1e863052f1b154a402b7bb,delivered,2018-01-02 16:17:41,2018-01-04 05:14:12,2018-01-04 22:44:04,2018-01-05 17:07:30,2018-01-18 00:00:00
3f44656d9d3ebf0e6a4932454ad04ca0,336b6f8b290fd1dcbf2f9011c0fa6f5a,delivered,2018-01-02 16:17:43,2018-01-02 16:30:27,2018-01-03 21:42:45,2018-01-09 17:37:03,2018-01-31 00:00:00
a844f41afb956df11c5b6940656a3682,80fd5c24c23e4e64a13561bbd1b62ea5,delivered,2018-01-02 16:22:15,2018-01-02 17:00:29,2018-01-03 23:08:36,2018-01-15 15:36:18,2018-02-01 00:00:00
461206d002bda8c6925c7b3f27ed29c1,a67c083c721ef266221c844ae8956daf,delivered,2018-01-02 16:22:19,2018-01-03 04:37:27,2018-01-05 14:17:20,2018-01-10 15:44:05,2018-01-24 00:00:00
7b07cef881924b566432e1343e5dba8a,49c2ab6071500a48ac48b8c4f910ef09,delivered,2018-01-02 16:24:18,2018-01-02 16:32:21,2018-01-05 19:16:35,2018-01-08 23:37:58,2018-01-18 00:00:00
1896be39bd2157ea3a1aefc50140ceb7,0395ccc69bc49302782458b3d24cf3fc,delivered,2018-01-02 16:24:58,2018-01-02 16:32:18,2018-01-03 20:10:36,2018-01-04 22:06:35,2018-01-18 00:00:00
19c2ba00be4e129ae7890ad07836befb,609be7ff5867d28e0a24797c375b4a2f,delivered,2018-01-02 16:25:51,2018-01-02 16:34:31,2018-01-03 13:20:55,2018-01-04 21:42:29,2018-01-18 00:00:00
850a46317b5a1b4eeb14f915fda637c1,372369c546ecd90999d87565c5400e82,delivered,2018-01-02 16:26:54,2018-01-02 16:37:35,2018-01-04 16:12:45,2018-01-26 20:37:33,2018-02-15 00:00:00
42f1ec56e012e2c2c5b269c7681ff429,3be2672b8530d0f4d342c18d907de378,delivered,2018-01-02 16:46:47,2018-01-02 16:55:56,2018-01-15 20:58:39,2018-01-24 12:54:30,2018-02-16 00:00:00
64fd58a06f0a4797024c9593a181f67f,d3b24bbbb76eeeca11311476d2293830,delivered,2018-01-02 16:48:39,2018-01-02 16:58:29,2018-01-03 17:34:11,2018-01-08 18:39:05,2018-02-05 00:00:00
8a0ab628dfb76b8bd7688ac87d051391,a71be38d58e0737c4dd9bd0f1758dc6b,delivered,2018-01-02 16:53:24,2018-01-02 17:08:45,2018-01-05 18:59:19,2018-01-09 18:09:12,2018-01-18 00:00:00
499e067351812a60f3f5019575ec71d2,4dda11a4f999ace6297045128bd68a66,delivered,2018-01-02 17:04:40,2018-01-04 05:16:45,2018-01-04 17:29:42,2018-01-11 09:45:27,2018-01-24 00:00:00
ae8a31461eb719be6507a81916beb77d,c386803d81b6b65686916f7231c2024c,delivered,2018-01-02 17:05:06,2018-01-02 17:13:34,2018-01-03 18:47:34,2018-01-04 20:47:53,2018-01-26 00:00:00
2f5388320d50c267932142291f460b04,90d83362e857846656c08c619f3fee06,delivered,2018-01-02 17:12:03,2018-01-02 17:19:22,2018-01-04 22:42:09,2018-01-25 23:38:58,2018-01-30 00:00:00
4b16b807a377f833778fc8b96f6d9ac4,219fd715b4810a1a506f8b36692f52cf,delivered,2018-01-02 17:15:49,2018-01-02 17:28:53,2018-01-03 19:54:56,2018-01-29 17:37:09,2018-02-15 00:00:00
5dcfdc2d68c1f6c738bbb12bedf7a6cc,2d9e44d15887f511fd4e650144a25dc7,delivered,2018-01-02 17:19:30,2018-01-02 17:31:33,2018-01-05 19:28:37,2018-01-08 16:59:30,2018-01-18 00:00:00
25f1a44846759c52334309da493877c6,24b85efab2e4f813b6848980e003f286,delivered,2018-01-02 17:22:35,2018-01-02 17:34:18,2018-01-05 20:28:43,2018-01-11 18:11:28,2018-01-26 00:00:00
e366de923b3124ee9d65c685b8ea802a,427e3bf0c50c9c0c248e747394d9f54b,delivered,2018-01-02 17:26:52,2018-01-02 17:38:26,2018-01-08 22:03:44,2018-01-15 20:23:54,2018-01-29 00:00:00
1dec400990c7e09b4d4cadbf563dc393,b0bd07e1779b0141218d26e55f07ec58,delivered,2018-01-02 17:29:06,2018-01-02 17:37:25,2018-01-09 15:37:25,2018-02-02 20:45:02,2018-02-08 00:00:00
1ff6183537eb3a189de77b309ed28ad1,52ac1d5c2063338b5a45f69a14528c9b,unavailable,2018-01-02 17:31:02,2018-01-04 11:57:21,,,2018-01-31 00:00:00
173cd9df6006351e8e5151ea0f400bd3,1ca3ceea5509315ab830a64aaf0f3a62,delivered,2018-01-02 17:33:07,2018-01-02 17:49:31,2018-01-04 14:55:27,2018-01-09 16:45:17,2018-01-18 00:00:00
0973b2846805e4eaacbdff441e3dbc8e,bfddea478823f3128b7a3bd9253988e7,delivered,2018-01-02 17:35:56,2018-01-04 05:14:16,2018-01-05 13:04:44,2018-01-16 17:33:13,2018-02-05 00:00:00
2a7c1794496ea317e6f88363616ad9e2,216564348ba1ceaffb29b28e9a105ebd,delivered,2018-01-02 17:41:39,2018-01-02 17:50:29,2018-01-05 18:47:38,2018-02-06 16:35:08,2018-02-01 00:00:00
e40ab8f901bb919f04246d31ab76970c,d059c0ff27cf08f6d6c79bb6926c69b0,delivered,2018-01-02 17:42:24,2018-01-02 17:50:26,2018-01-03 17:23:03,2018-01-09 19:51:35,2018-02-01 00:00:00
563404de47cdc6763e7eced487016b66,41a0f53af758a122ca3c491b62ee4949,delivered,2018-01-02 17:46:40,2018-01-02 17:56:43,2018-01-03 18:17:51,2018-01-10 15:57:20,2018-01-24 00:00:00
5fab73b31e4fd43344a3f2fa650807ce,10d723bb23836f3aeaba6c95810b120c,delivered,2018-01-02 17:47:14,2018-01-02 17:56:42,2018-01-05 21:38:33,2018-01-13 00:56:03,2018-01-26 00:00:00
d6241dead130f310711dc2f50927f1e8,839300cf49f1e1adabddae574582910d,delivered,2018-01-02 17:47:42,2018-01-02 17:55:31,2018-01-03 17:22:53,2018-01-09 20:09:27,2018-01-24 00:00:00
78037c5f4d9f1f7bab0207f22c4e92f1,ec8f2dcb080511771e52af7ca42117f5,delivered,2018-01-02 17:56:52,2018-01-02 18:10:14,2018-01-08 17:19:32,2018-01-16 17:12:37,2018-01-31 00:00:00
512669f049d27cb8c95c83eb6e268bfa,bf1b0c82d25e07c1c4ce59c3b6033648,delivered,2018-01-02 18:05:22,2018-01-02 18:13:20,2018-01-04 14:53:02,2018-01-10 18:42:50,2018-01-30 00:00:00
44f3d1f080f4d91df2ed14744c6e8184,c744ed8aaea56c48c1e385afdeb17605,delivered,2018-01-02 18:05:48,2018-01-02 18:13:24,2018-01-26 22:46:48,2018-01-27 12:17:29,2018-01-24 00:00:00
853f6531ac67b7e58f3f8104ef85bd66,6dd2c6f73170b8f3b10e4720e6b54032,delivered,2018-01-02 18:08:35,2018-01-04 05:19:13,2018-01-05 15:57:51,2018-01-23 12:52:41,2018-02-02 00:00:00
d973de85e22fa324fc26a2c4da7884b6,1e72e36effe5b90ecb0881fd77496950,delivered,2018-01-02 18:14:55,2018-01-04 05:13:30,2018-01-08 19:55:31,2018-01-09 21:37:29,2018-01-18 00:00:00
3829f15c6412e72045f01b63e798d413,2fee49377a6cc2afe9eedf9f9135d1be,delivered,2018-01-02 18:18:38,2018-01-02 18:31:43,2018-01-04 15:07:31,2018-01-16 13:24:41,2018-02-05 00:00:00
52636dd3c039f62169b0eb724af63047,ffc2f51857cae8a61ec9f9a15c7861c8,delivered,2018-01-02 18:21:56,2018-01-02 18:31:14,2018-01-09 17:44:01,2018-01-11 22:38:54,2018-01-18 00:00:00
fd02009200e89316d5b945b9e795ad7a,e573ce303c3f851ea01bb5ee58610e01,delivered,2018-01-02 18:30:12,2018-01-04 03:31:58,2018-01-05 22:35:05,2018-01-23 15:16:34,2018-02-06 00:00:00
eb4e51562354587d8ccd4285d45c644a,6981407d775ac7f40d61f925ce125766,delivered,2018-01-02 18:35:50,2018-01-02 18:51:20,2018-01-05 21:24:49,2018-01-08 18:19:33,2018-01-18 00:00:00
70a186c8d58272cd86453ce487362fc2,e7ab75d3f954f4341e46ba3b932b8f06,delivered,2018-01-02 18:41:09,2018-01-02 18:51:28,2018-01-03 20:54:35,2018-01-10 19:22:51,2018-01-29 00:00:00
5e9539c329818fcbcf5579c92a58501d,f4f702d7ea3e215274437e0df02de452,delivered,2018-01-02 18:55:31,2018-01-02 19:09:07,2018-01-03 17:17:39,2018-01-04 18:16:56,2018-01-18 00:00:00
403b97836b0c04a622354cf531062e5f,738b086814c6fcc74b8cc583f8516ee3,delivered,2018-01-02 19:00:43,2018-01-02 19:09:04,2018-01-03 18:19:09,2018-01-20 01:38:59,2018-02-06 00:00:00
7e1143a7f790cb46901efe6d2c3401b3,b763ab1e6ce4e740fd2c4ad17141ada2,delivered,2018-01-02 19:04:53,2018-01-02 19:31:33,2018-01-03 19:33:44,2018-01-05 16:14:23,2018-01-18 00:00:00
531521cd6e189fcaae16fc2c99d4fa2b,48c76234921fcc88198bec9d7f354f3e,delivered,2018-01-02 19:09:21,2018-01-04 05:10:35,2018-01-05 19:46:00,2018-01-08 23:52:46,2018-01-24 00:00:00
2f2f33a69a673fb2559f95de9f14538c,ee251ea5871653264ba1f639bb6f84bc,delivered,2018-01-02 19:14:12,2018-01-02 19:28:55,2018-01-04 23:40:13,2018-01-05 11:49:25,2018-01-18 00:00:00
6f841dde94727854eaff3f66432c80ea,a9c9532060c9d245f06526c633d2dfba,delivered,2018-01-02 19:20:35,2018-01-02 19:32:22,2018-01-03 17:34:42,2018-01-27 14:27:59,2018-02-05 00:00:00
cc5bbe32adca312ddc1d24d3dcf803a2,2b94310434fdcb88c6d1259cde11d657,delivered,2018-01-02 19:26:43,2018-01-03 04:12:27,2018-01-03 19:52:03,2018-01-11 20:43:51,2018-02-01 00:00:00
7ae08d7647a19235b8c81f7769a1714a,b9551584eba90cdcc0fe7ffa718473e4,delivered,2018-01-02 19:27:33,2018-01-02 19:37:27,2018-01-05 01:04:05,2018-01-08 22:53:06,2018-02-01 00:00:00
047d4038afddd0dbca117fce7d5019d0,8476159dad022ab6538d74dd83c70d95,delivered,2018-01-02 19:37:17,2018-01-03 19:29:25,2018-01-08 17:07:37,2018-01-15 22:09:34,2018-02-01 00:00:00
1f71efbfaebd22c0da59bae196d291de,179fbdb937d5132aef21b2eb306b5728,delivered,2018-01-02 19:41:40,2018-01-02 19:51:14,2018-01-03 23:23:29,2018-01-05 19:27:38,2018-01-22 00:00:00
a294c654ef8ddfa4587ab732ff8aa101,5ad7ed68c6c5c3a7d85c134d2ccb5364,delivered,2018-01-02 19:42:00,2018-01-03 04:16:43,2018-01-03 18:08:58,2018-01-12 20:19:31,2018-01-30 00:00:00
42639652d54b502dbe335b7056496d2a,bd32ad637384488842111f7e21f0e5f3,delivered,2018-01-02 19:50:33,2018-01-02 19:59:22,2018-01-05 19:59:40,2018-01-31 23:43:45,2018-02-05 00:00:00
981c757205df6c89af28906c96860c18,751faaaf0d01d3251288d53b03d59fa4,delivered,2018-01-02 20:08:11,2018-01-03 04:29:05,2018-01-03 21:42:44,2018-01-10 20:29:11,2018-01-31 00:00:00
903db3e1980ea3e0fc2138852af7d3ca,d81815d7ddb29da80f4e6c4316520cf6,delivered,2018-01-02 20:12:54,2018-01-02 20:28:59,2018-01-03 22:03:51,2018-01-16 23:56:02,2018-01-30 00:00:00
1fc1b67424adbd232ce0356571679bfd,a6aa237d1c215f52284dafb8886e839b,delivered,2018-01-02 20:13:01,2018-01-02 20:32:06,2018-01-03 21:12:59,2018-01-09 03:28:44,2018-01-31 00:00:00
52cba627ccdd9b94ac5a9be42d31b58a,7f8a1c90d9ee5773dbbe0d70ac48b7c9,delivered,2018-01-02 20:16:58,2018-01-02 20:28:57,2018-01-04 16:03:51,2018-01-08 22:09:18,2018-02-05 00:00:00
b7baf4f0b6c65476ea5e4bf388710a09,3efd90addf25f86498def3d8aed02174,delivered,2018-01-02 20:21:06,2018-01-04 08:58:57,2018-01-04 16:30:14,2018-01-05 19:09:34,2018-01-18 00:00:00
