order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
7f9e8cb77e9702ff5d15ca7dbca58cc4,f66493b3020e1a19ee2b9cea6765c871,delivered,2017-11-07 20:10:36,2017-11-07 20:26:17,2017-11-08 17:11:20,2017-11-13 17:49:18,2017-11-29 00:00:00
44561b17e20e18c835ffb61863a20b58,c3733c5a81a87c292683e8bfe2bfdade,delivered,2017-11-07 20:16:54,2017-11-07 21:07:04,2017-11-08 21:12:23,2017-11-14 19:51:44,2017-11-30 00:00:00
5d0ff76eec63f638ec17684c350fd3f2,85d9deaade850fce1377bd644c12589b,delivered,2017-11-07 20:21:26,2017-11-07 20:35:21,2017-11-08 20:18:48,2017-11-14 20:16:46,2017-11-30 00:00:00
0b8223a2d582ee50740baba714b65256,b98baf7d84898f6974710d8199a6f338,delivered,2017-11-07 20:23:18,2017-11-09 16:07:16,2017-11-13 18:47:24,2017-11-26 13:49:08,2017-12-11 00:00:00
14a827496bbb61022f55a1c4ca62ac60,b8a0ae0eb9ed76529f4d262fe3bc3310,delivered,2017-11-07 20:24:40,2017-11-08 21:15:28,2017-11-09 19:18:39,2017-11-22 17:11:54,2017-11-29 00:00:00
5b4e981913377d776f83cb4ffd82ad31,396cf1a900c41fe4d63c5129d71ee407,delivered,2017-11-07 20:42:40,2017-11-07 21:47:21,2017-11-10 18:35:18,2017-11-21 13:54:52,2017-11-27 00:00:00
bebd5d5cd84828e1958bb698ebb58665,146c06eed34cce641d56a18c74400f38,delivered,2017-11-07 20:43:45,2017-11-07 21:46:49,2017-11-16 19:24:39,2017-11-23 18:34:37,2017-11-30 00:00:00
61fd474f23e735d729ba931e1c63b25d,0afb9f2fc0523d0e5463246808c31e1e,delivered,2017-11-07 20:44:38,2017-11-07 21:47:09,2017-11-09 21:24:39,2017-11-22 22:36:54,2017-12-01 00:00:00
1bdc66f51db19484352427af89377129,c36f844b1efa80b3c0eb9c3a909dd36a,delivered,2017-11-07 20:46:04,2017-11-08 20:46:45,2017-11-09 16:12:01,2017-11-14 13:12:29,2017-11-28 00:00:00
b3c0d30328473d54c9e53a0e9aa04aca,58fba16038794a623b95dcc8eaf29f76,delivered,2017-11-07 20:49:32,2017-11-07 21:51:40,2017-11-08 13:46:56,2017-11-16 18:11:44,2017-11-30 00:00:00
605690e3394de4516b0c3646e06a9599,00f58ffb9b2f2764032aca4e22330725,delivered,2017-11-07 21:02:17,2017-11-07 21:50:57,2017-11-09 00:26:44,2017-11-10 19:21:42,2017-11-21 00:00:00
cccd9de9d481ae418dd03dde0ca78106,acbb93f4802582a3ecc54a0934a8ab2e,delivered,2017-11-07 21:02:20,2017-11-07 21:51:41,2017-11-09 17:07:00,2017-11-10 21:09:14,2017-11-21 00:00:00
6c12026576c43985a49fc784c5e62b6b,3d73d619dcffc982e62330b93f0531dd,delivered,2017-11-07 21:05:18,2017-11-09 05:31:37,2017-11-13 15:42:05,2017-11-14 18:27:46,2017-11-22 00:00:00
2852b90d074ef46f6bf2f700a06ae7e6,33210d00c54c2950c5d2236c056452bd,delivered,2017-11-07 21:05:46,2017-11-08 21:06:24,2017-11-10 15:02:01,2017-11-21 23:02:39,2017-12-05 00:00:00
