order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
55bd4049f3befad7afcead7894b3a0e1,4406477d249eaec72eb2709b66ad2097,delivered,2018-02-06 10:56:44,2018-02-06 11:15:45,2018-02-08 19:41:44,2018-02-14 15:33:23,2018-03-07 00:00:00
c1ef9804b695d6060c0964f2c6324433,ba668ea30c47e2012890846c77978d03,delivered,2018-02-06 11:04:45,2018-02-06 11:15:50,2018-02-08 19:12:45,2018-02-09 17:58:09,2018-02-22 00:00:00
fa87437f971fce498b2184cd2401e23e,71ebe0889c5ef604bd7281ecd5159045,delivered,2018-02-06 11:07:38,2018-02-06 11:31:24,2018-02-09 23:09:40,2018-02-20 15:29:26,2018-03-02 00:00:00
2c55979729e848c9614426ba49826183,4f807878f4cbc724cc06a0857fbb1134,delivered,2018-02-06 11:08:33,2018-02-07 02:55:55,2018-02-07 18:38:51,2018-02-09 15:11:54,2018-02-22 00:00:00
726578ea1b027b33080a7a807e97941a,85e2e59e0cca5ae33338be492457eb38,delivered,2018-02-06 11:16:58,2018-02-06 11:35:28,2018-02-07 22:26:55,2018-02-15 18:35:48,2018-03-07 00:00:00
022c0ddf029d7d3ba3d83bd524805629,9e76b1b37605f553636242f3e5861c3e,delivered,2018-02-06 11:21:33,2018-02-06 11:49:52,2018-02-07 14:35:10,2018-02-14 21:04:27,2018-03-02 00:00:00
5c938587fa6333223164d94333986fa5,41999e8297f687f4f7d04352ac195afb,delivered,2018-02-06 11:22:03,2018-02-06 11:35:48,2018-02-09 19:53:27,2018-02-16 19:16:44,2018-03-05 00:00:00
a61379db8a77b3c23fd2f0f60a5bd564,71aaca101e760b339740798f91ff6283,delivered,2018-02-06 11:24:59,2018-02-07 11:55:55,2018-02-07 23:04:38,2018-02-08 21:28:58,2018-02-22 00:00:00
dddc545a77663ef26d16778d03ef3bcd,5bb40f4d5a4371842ecc05e3b4475dc1,delivered,2018-02-06 11:34:34,2018-02-06 11:49:49,2018-02-06 21:42:29,2018-02-10 14:33:09,2018-03-09 00:00:00
b5826ef2c747e9cef1800c63d1a113e5,7e4a1d92a9fb7ea232cb87b57cc51ea6,delivered,2018-02-06 11:40:32,2018-02-06 11:55:44,2018-02-07 20:52:53,2018-02-28 22:22:39,2018-03-08 00:00:00
aed5554747b457b11b6357881e378195,15893819842cca09b25e1a364cbc3c45,delivered,2018-02-06 11:51:31,2018-02-06 12:12:55,2018-02-07 20:24:56,2018-02-15 17:34:35,2018-03-05 00:00:00
6e9a1a1213572dd3cde6887df64df77b,f0536d444683d894060a91bbb434fe2b,delivered,2018-02-06 11:53:02,2018-02-06 12:13:02,2018-02-20 13:43:53,2018-03-14 00:08:23,2018-03-22 00:00:00
afaaf57cbf11dfab11d3c74671837e10,453cc2aeba9aee3d111f7b2110267cc5,delivered,2018-02-06 11:55:19,2018-02-06 12:13:01,2018-02-09 12:51:25,2018-02-23 18:47:11,2018-03-15 00:00:00
e625944bd16cd8f6b0daa1861cd25b19,b7eb23bc02ca23e9cacf170ff45aa78c,delivered,2018-02-06 12:10:35,2018-02-06 12:30:22,2018-02-07 19:57:50,2018-02-23 13:06:57,2018-03-08 00:00:00
e829c605e0e109a6278b426f320a9bbd,d51f3009a06141b7b5f74bdb72806202,delivered,2018-02-06 12:11:41,2018-02-07 02:56:21,2018-02-07 18:16:58,2018-02-16 21:43:56,2018-03-06 00:00:00
dacb5451d8212730dc1a84aa53330a58,043f84c471d1141aa553fc893c6fa14c,delivered,2018-02-06 12:12:03,2018-02-07 02:55:54,2018-02-07 16:48:35,2018-03-15 13:38:54,2018-03-13 00:00:00
d129a390b12dad8097fca575b31aba6c,4ed298b95353f35d266831f8944d77a5,delivered,2018-02-06 12:15:10,2018-02-06 12:30:23,2018-02-06 23:45:40,2018-03-24 21:08:25,2018-03-12 00:00:00
c93d6b0cbd51a29939f48107e4a7425e,4d45302cfb4e0c6404ebe65cbcaaa83c,delivered,2018-02-06 12:15:37,2018-02-07 03:10:47,2018-02-08 14:07:59,2018-02-19 13:14:54,2018-03-02 00:00:00
e11ba7fd8fe0728dcd89efddcda9fb11,5707fdbd6e18f4c752674a5053504a4d,delivered,2018-02-06 12:16:50,2018-02-06 12:30:41,2018-02-07 17:56:36,2018-02-14 13:14:11,2018-03-05 00:00:00
ac6e61336e852cdc45fe59ada3763a66,e1f09167be22498491232558d51453d3,delivered,2018-02-06 12:16:52,2018-02-06 12:30:44,2018-02-07 17:56:37,2018-02-14 14:03:40,2018-03-06 00:00:00
559d606ac642899e44550f194fec7e08,98916fd0f48baed7d643faee8961f56e,delivered,2018-02-06 12:16:55,2018-02-06 12:30:43,2018-02-15 20:19:40,2018-02-28 15:52:07,2018-04-02 00:00:00
a9f6ce91a31d7e8dc4af0d3c847a5639,53bdf757344da65bdfff7e0b2b23a020,delivered,2018-02-06 12:28:51,2018-02-06 12:52:03,2018-02-06 20:25:48,2018-02-16 00:59:58,2018-03-06 00:00:00
76947ee86f94611940effa93c62ccdc0,e0b9b19b5fa5e1ac17ba5a8e6251c785,delivered,2018-02-06 12:45:00,2018-02-06 12:56:17,2018-02-09 18:23:01,2018-02-16 00:08:18,2018-02-22 00:00:00
ebe6eddebae955b95268b2c70cdc019e,dba5cf7fbe92b362245b9b3d684471bc,delivered,2018-02-06 12:46:45,2018-02-06 12:56:18,2018-02-07 14:34:59,2018-02-16 16:52:32,2018-03-07 00:00:00
b4cec7d0224b919cac7a6d513cc0884f,95e719d72780395652555c67d60d1530,delivered,2018-02-06 12:46:51,2018-02-07 02:56:12,2018-02-08 20:14:04,2018-02-09 19:14:46,2018-02-26 00:00:00
9eb558dc91f57ce1f1fb9ebc60bf8963,8d7a21a72282d71b2bef61355e5f1b88,delivered,2018-02-06 12:48:56,2018-02-06 13:08:28,2018-02-09 23:09:39,2018-03-02 20:56:47,2018-03-06 00:00:00
