order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
439a1c71dfd435cc08d15b98b9ea6c43,4fd3fdf05fbad10ac8e68669c297e889,delivered,2018-02-23 15:55:16,2018-02-23 16:08:26,2018-02-27 00:14:48,2018-02-28 16:33:32,2018-03-09 00:00:00
9eb625cb452456dcf60ac5b2ce2ed445,f5bb00108debe00bb40f041482324c4a,delivered,2018-02-23 16:03:04,2018-02-23 16:15:35,2018-02-26 18:38:06,2018-03-10 01:58:31,2018-03-22 00:00:00
9ccbbf2108a513e80caafbde31524683,1274bc4ae8d810e5ac7da7a8df2690db,delivered,2018-02-23 16:03:19,2018-02-23 16:15:32,2018-02-27 00:33:35,2018-03-06 01:42:20,2018-03-21 00:00:00
3e9482fafca86df873bf05a9563578c2,995bd5eeee0a79a7620d7a1bfd49fb9d,delivered,2018-02-23 16:19:13,2018-02-23 17:01:50,2018-02-26 20:12:05,2018-04-05 20:12:45,2018-03-20 00:00:00
d14c7fb7f32b60045642602da5fa8067,7f36678ad8351e4547c54479409bcb39,delivered,2018-02-23 16:23:44,2018-02-23 16:49:08,2018-02-27 14:39:24,2018-03-24 19:34:48,2018-03-29 00:00:00
8056f3074c90b0bec67d3d71a204562c,8a89e4273435c16dd1d56d19e7670520,delivered,2018-02-23 16:23:54,2018-02-24 02:50:47,2018-02-26 20:08:49,2018-02-28 20:25:25,2018-03-09 00:00:00
edfa87ccc6e7fe8e13ecd0250efc802b,9f6fb6b6e0604706e549f43b15c9c0d9,delivered,2018-02-23 16:31:26,2018-02-27 04:31:13,2018-02-28 23:13:26,2018-03-12 12:58:39,2018-03-23 00:00:00
7fcdbfd4e4f06b53cde3be46b3798147,d55de705b0cacd7818caa64cf65ed2ec,delivered,2018-02-23 16:47:13,2018-02-24 02:55:39,2018-03-12 15:14:14,2018-03-12 15:14:20,2018-03-20 00:00:00
f53340ca014b3ee6d71eaca8c0262828,b7050d0df94080891fcc78ce49294a1e,delivered,2018-02-23 16:51:05,2018-02-23 17:10:09,2018-02-26 22:39:46,2018-03-06 17:38:53,2018-03-15 00:00:00
a96b775bbe86a3032362da96d01ca9b1,3db1310d635a3c73f361d3d5e492b9e2,delivered,2018-02-23 16:51:37,2018-02-24 02:35:51,2018-02-26 22:05:15,2018-03-15 13:09:24,2018-03-21 00:00:00
8602398f607dbc45ea765dda38e32b39,82d33a43eba91ff62c44064bcc348ff7,delivered,2018-02-23 17:00:31,2018-02-23 17:15:40,2018-02-26 19:04:34,2018-03-09 19:38:31,2018-03-20 00:00:00
f586f078b428a8fa67820e1606760010,8aefefb66cb5293d6193a83ee009ee1e,delivered,2018-02-23 17:04:14,2018-02-23 17:15:39,2018-02-27 20:42:46,2018-03-08 11:56:30,2018-03-20 00:00:00
87a5b73c9ee4b5b6148d301393dd72b2,6f7157ebeee120bb8fbfd559c07d275e,delivered,2018-02-23 17:19:08,2018-02-24 02:35:23,2018-03-12 20:08:50,2018-03-19 20:43:33,2018-03-19 00:00:00
374287ecf047f9180fdb554bc4ae1c1d,f253023c8f1e0fa8abc68b0180cf96a8,delivered,2018-02-23 17:19:34,2018-02-23 17:30:58,2018-03-01 00:33:43,2018-04-03 13:04:18,2018-03-28 00:00:00
ec8a9ec23f177510b53f3a63ed4f30db,2884053414d91862544a6cbc02b26b63,delivered,2018-02-23 17:28:06,2018-02-23 17:49:27,2018-02-26 21:59:53,2018-03-21 21:16:40,2018-03-27 00:00:00
b6de63fa8c62aeba6eb781539030a825,ef2c16de41a7b62247246cf07d66616e,delivered,2018-02-23 17:28:36,2018-02-23 17:49:30,2018-02-27 16:42:56,2018-03-28 18:34:53,2018-03-16 00:00:00
629a311d2d78caf11bd453dd536c6da2,e4efcc8ddbd88af5d9cc88c4e96b5f48,delivered,2018-02-23 17:30:06,2018-02-23 17:49:30,2018-03-03 00:33:32,2018-03-14 20:55:40,2018-03-19 00:00:00
7cb960e4db19c8f1728b07b97fc8bacd,393c8e557940bae425ca66ee5a803291,delivered,2018-02-23 17:30:08,2018-02-23 17:49:30,2018-02-27 19:02:41,2018-03-15 19:21:20,2018-03-19 00:00:00
