order_id,payment_sequential,payment_type,payment_installments,payment_value
cf95215a722f3ebf29e6bbab87a29e61,1,credit_card,5,102.66
5a1f6d22f7dfb061ef29216b9af687a1,1,credit_card,4,47.69
f45074ae38f2e01d9b854ec8d40362ff,1,credit_card,1,13.78
e647bf617de735448a4ba54f8910393c,1,credit_card,1,65.09
1807cc736321f14baa58ef39cf6e5989,1,credit_card,4,91.66
460d57443ffdcaeba240360239747cf7,1,credit_card,1,34.0
35525be13c4af8acae0bb6d13c27110d,1,credit_card,1,40.99
60ead11db6b36221fe1424e330883a9a,1,credit_card,1,44.0
8f936fb77c720ab9ccd618af38c885cc,1,credit_card,4,46.63
3f5a1c29c5881cc9902ed702efbdde45,1,credit_card,1,213.9
08935d5052c6414b1960eb67796d01f5,1,credit_card,4,117.39
1966886b80f14d0588adf6406afb0026,1,debit_card,1,68.89
bf951e41c5adb873b7fdcc1e83b406bf,1,credit_card,1,54.85
7354aed5e2d142803a8121059f1e9324,1,credit_card,4,68.16
1f31fc163d36ff823c54a14e947b5bc8,1,credit_card,2,114.13
0e2b7e9ea88624cc24fe978983190dea,1,credit_card,3,206.87
2df8ef770ee7c12291ed7811f4f414c5,1,voucher,1,56.89
d0e9849de800fdb4cb3b5e6d42c6b367,1,boleto,1,85.79
06ff6cb289c9f1d1ccacc6764874e3c2,1,credit_card,1,57.89
4436eb8a73f08dc5c4ba8b1e5b96d290,1,credit_card,1,383.99
9786fe4bfc559809a4bc1a58b72e2077,1,credit_card,8,368.92
817e8b5495d2b31da82dfe5a89aacdba,1,credit_card,8,281.5
a72d1276fd9d74c154120c3a11eba771,1,boleto,1,75.69
8a170c32858870f69d7a3477fcca9a4b,1,credit_card,3,64.05
5ad7d897998f9bab0176a1c82b7437ea,1,credit_card,1,91.28
65bbd0719855fe808bb19f62dfa9f42c,1,credit_card,1,354.64
189ede25eb8522abcbd3592d08811f85,1,boleto,1,280.08
4f037f852cf9b1a96760775d55221c33,1,credit_card,1,84.23
c39da54f19d2aa7b89667e4817f05629,1,credit_card,4,40.63
41c7307fb0238baabade48573331cb55,1,credit_card,2,59.82
a1f7a3803f5afa1b25182cbc0b2c38be,1,boleto,1,73.34
90932f88aac7cb89b8de1b8635b6d393,1,credit_card,2,56.41
3ef8344e342218131639ab03da0189cc,1,credit_card,3,151.09
c8584f2a0bdbf0ac38e859a8f7744039,1,credit_card,2,71.14
f947132461622a725c4661c580ab80da,1,credit_card,1,36.09
a38d122ad3e07ca8d13e4a42059b98d2,1,boleto,1,161.62
63c5f492ab4ee6c249acbb4cff61ae3f,1,credit_card,1,407.9
4a686b47e7eecbd136617bf8ae7c9af4,2,voucher,1,20.0
64c9c64b12678438c07b5ec6cc785976,1,credit_card,1,33.1
33ce126846ecce9afdfe8f1b93551928,1,credit_card,2,61.79
e7fbf44c317d9ac6b87b0330fed92f1b,1,boleto,1,40.53
cc779b75630b5b63955c7167fcadee93,2,voucher,1,23.23
10266b83757aba75b5fb490bfc84fd64,1,credit_card,1,131.03
