order_id,payment_sequential,payment_type,payment_installments,payment_value
10af96a0689260134307879127ac1952,1,credit_card,2,113.2
8e47a04b25d7a7075064e8e0bd2e0318,1,credit_card,1,37.61
fb1a2a1296f822405a946cbdfc0d3ed6,1,credit_card,3,34.78
d60a89ab9bc1e68834465ae630c3343e,1,credit_card,2,115.59
5e5d1342989d05440629e2162fa52d07,1,credit_card,1,48.61
242e24b7eaa9f48cde9d679f8591124d,1,credit_card,4,236.66
66f249e4d7ab2f3872de7bd6d74719dd,1,credit_card,8,348.77
32d8aa395f9c9f357e1e3f7b214b9082,1,credit_card,1,103.68
cf8ace9395d2ee06b4b513df8ba682b3,1,credit_card,1,52.38
99396be04e138247e9fc0528a62e0919,1,credit_card,1,56.06
6760e20addcf0121e9d58f2f1ff14298,1,credit_card,6,88.78
a5fbd128ce1d7a0a314bb56704e0b4cf,1,credit_card,7,146.13
3be1b5820b7f93acc617a3b680f37c91,1,credit_card,5,349.99
cbb39c59f8084f27c248bd5c3a1cde7b,1,boleto,1,244.35
725bd1c01a213e4ac7999d74cc9da874,1,credit_card,1,58.38
83c55d64c56ad16ba3c0f7858cd709d0,1,credit_card,8,408.66
c596d8640962b115481b374c7b881f6a,1,credit_card,2,162.83
0b3d8a1bbaa4e340e25adfd640f70308,1,credit_card,12,190.09
474c0bedc28c30c7568c589c047b75bb,1,credit_card,1,102.53
f0ea851516ffb7fbea588f7d200e3d43,1,boleto,1,93.64
a03080d29751000dd3e2eab48835af82,1,credit_card,3,62.22
6c949e670b5d33dc8fb8ad25b6da4860,1,credit_card,10,102.47
a9096f7f0b61e8a65ae29ece51a43d03,1,boleto,1,108.68
209addb62d4e3c8c3e8b364d841b4d58,1,credit_card,1,68.87
a65211639143a90d6cb4116d808b1823,1,boleto,1,730.95
5a409b9e0ab85bdafd5a5b75f4571b7a,1,credit_card,2,31.29
c943bc78c323d9a46208210c587c2ce4,1,credit_card,1,21.04
539a1383b0bd9b963044945e607f1aca,1,credit_card,3,188.06
e1edd95bfd88243a6d6b774d8aefe535,1,credit_card,4,181.59
3bfd863aeb764ee13e7a3909ca8be2a5,2,voucher,1,50.0
9c440fc86e36452b4288efbf2d65dcf5,1,credit_card,2,43.29
205587440f824c5e5d7bc3bccb63aa15,1,credit_card,10,569.66
67976860fdf683e7bdb13c4f907a982e,1,credit_card,7,163.69
0b365bbd59e2f75bea276c81bb916dcb,1,credit_card,1,2.78
ceddc11f4f78257d0fa6750091d378b4,1,credit_card,1,32.38
7699e05f3c451052397a0248cf24a821,1,credit_card,3,88.9
d10d28ad0c77f6e4e64642c7069a9f80,1,credit_card,1,43.37
482df43f85d48add2d83b40f3737062d,1,credit_card,1,70.36
af090d1b9b5c1f684bc6a48f6525e97c,1,credit_card,2,42.75
be8ab651d9a385206918a02d21d0cc33,1,boleto,1,130.6
4e27ad7f1a6821ceddc8442eb1875014,1,credit_card,1,69.67
90181a7780a0fa0a32d7449931661c2b,1,credit_card,1,67.23
69e0526abe64c820d4dd97f2b9921e60,1,credit_card,1,27.79
ce4c70f737d1a9edba23290f6031d076,1,boleto,1,117.38
b45e0eedd6fb6570b2fc15416a437431,1,credit_card,1,76.29
b0bf00faa32149ac7d0400f67ce3d3b0,1,credit_card,1,25.05
4b21c757f8c1a51d41c1653e15d8f289,2,voucher,1,247.16
9b9a93b680e8808b6da57cbfb3836a62,1,credit_card,6,121.68
d4a1728b95d69bdf0bb9dae4bce1d666,1,boleto,1,71.81
2ce188fdc7fb58e72c2adeedc6419827,1,credit_card,6,190.83
80d9c03bcaef317e3d2ad8d6fe48538d,1,credit_card,3,151.83
6db17d1984cf4ba781756524332520da,1,credit_card,2,144.76
b87bff2c2c7ce847dc3c9459a117c3b5,1,boleto,1,164.55
e715706f59e1a868d0a2e36af571a899,1,voucher,1,191.09
3f6484ca65eed5c701aa5e348623537f,1,boleto,1,157.78
4be09db4d90c87cf6a402ab9bc6f48da,1,credit_card,8,94.59
0464277e582666bde336336fd5fb9ff8,1,credit_card,10,158.98
fe642627ef34edffd9e897365f2d0449,1,credit_card,2,63.74
8a37cae0305cc1e69d6f5d0629719e9a,1,credit_card,2,73.27
1266f3e39be1dedd482da8b623328821,1,credit_card,1,31.73
620b5f7f730ead80c8dba1202716a29f,6,voucher,1,9.39
9416d46f37f3852f96df822e953ff6c5,1,credit_card,1,198.4
3a46c264be2fad6d10c5a7362d8cc2ff,1,credit_card,3,188.69
75b1a5c661cf89c511ec6ec5da5c4c8e,1,boleto,1,58.13
3c58bffb70dcf45f12bdf66a3c215905,10,voucher,1,1.85
3dd45cc3460f14bbe6c2249a8019a450,1,credit_card,1,38.37
84a7061cdc4f24ab1aa024c9bd595b6f,1,credit_card,1,67.22
ca8909b3f3d130ce4d68392541e91800,1,credit_card,3,217.09
511792104eb626cc6881f7831561265c,1,credit_card,10,419.3
236f12cdb8ad031ef9dccb5cdae83ce2,1,credit_card,1,37.37
9a61dea33159894a2e383b2b3d520158,1,credit_card,1,61.96
b71ae2d7677a2cb21e4d19ac1141e7b3,1,credit_card,1,89.36
d495dd3f39ec305acc17bcb39712f772,1,credit_card,1,71.29
2187a89df025d844e72cfc51e29dcd6c,1,boleto,1,31.13
73462226b9dad0fb514e39b1ee832193,1,credit_card,2,228.41
3160f9fa13bf36dda5ba225649526968,1,credit_card,2,172.19
ca5fde2f82e0bb2a7e7727f165b28abe,1,credit_card,1,24.38
3311b1573fa138150d43e80f46c7d1cb,1,credit_card,1,117.46
a1deb5a1e93bdf89bc4e5e00ec3691d6,1,credit_card,2,189.56
81d715926d69a15e7220e3e7092f6c4d,1,credit_card,8,315.89
9a4682180e9fe8e7bbb9648d49c78101,1,credit_card,2,59.06
3b56cbdbdb60dd5d1da927732b03b24e,1,credit_card,4,93.5
d0317266c850466c6599360d6c376200,1,credit_card,3,186.9
147208427d245b8404fa8a797aa0a2ef,1,credit_card,1,186.01
9341630a8687fb3b0cd5483bada2bc98,1,credit_card,4,133.06
1c4e52b03bd97ecc8800eaf8c6046cb9,1,credit_card,1,98.34
a9bbc934d59147ac5d452271a95e4891,1,voucher,1,184.27
087c44ddc65697d4a3a2af9234c5a22b,1,credit_card,1,66.25
29acb175de2a4da2b456200329d0f5ca,1,credit_card,1,171.0
34c5c02777cc9ff009021f208b971041,1,credit_card,5,199.14
c05394da933eae4ce6e374978c70998b,1,credit_card,1,76.79
29748bf43e13388a744dbf9111d073e9,1,credit_card,2,155.25
c1f89369bd3cbb73632fdaa0ccaea081,1,credit_card,1,19.39
2276cb7758bd76c104cd5a3971f47e9e,1,credit_card,1,113.55
98ce4ac632c6960f83f6b7d7323ba9a5,1,credit_card,3,74.31
85e3fe590f151c833f6a8a7e21983712,1,credit_card,3,69.04
74061a81b1a19f1c62f2f5466d0c2522,1,credit_card,2,144.35
32fbf6c11887296b35662f212b378974,2,voucher,1,100.0
7fd4a54fa1cd70568f88704d03ce000e,1,credit_card,8,629.63
85daf7307b6fe2f3ed3cb569633b9f9a,1,credit_card,1,232.09
5bab7c4dc62f5bae4f349ceb09639444,1,credit_card,3,167.05
8da267ea6fadbb945e33ffb911885e23,1,credit_card,10,1963.14
a009d7c1bdc1d3695519bee1519a07b9,1,credit_card,10,296.96
9b883472f4826d7c694d8c52038a8c67,1,credit_card,3,192.69
e44883a879c6f6572bba41ae8ed98e93,1,boleto,1,72.76
2ede41080a5404febc04debe6b371426,1,credit_card,5,58.92
9fa2472c84bf1f97b21ebb5f6bc39b23,1,credit_card,1,215.48
d47efef4161e33638c14122a723fd9fb,1,boleto,1,134.39
6e293c815e8f107882d9a0671546697f,1,credit_card,5,248.57
57958dd5540bb9761f0e10453515650f,1,credit_card,2,88.95
dc608454ac1f85d42db31f7d558afff6,1,credit_card,4,389.12
363db2084f02a7975229da39cd0ca573,1,credit_card,1,58.16
0b6f494044b2d9b79bb80f785ce292b9,1,credit_card,4,98.34
c15b82455a9be9d71574cfcd42598624,1,credit_card,6,106.5
7fa1bc2ecbe5c7adc22222afa8e30520,1,credit_card,3,219.54
fbcb9c1c272d20d294b3d5cc25ccc417,1,boleto,1,67.93
60774e7210a075fb221731434321e048,1,credit_card,2,148.69
f5b28abdd8945a967d21c597bfae65b0,1,credit_card,1,25.67
e4b40fda48f1528f2b88921fa069b2ac,1,credit_card,4,135.54
e9385a6ce895738e4ea275adb91aa955,1,credit_card,1,27.79
ffa4b16322a614306db6981043a52056,1,boleto,1,84.57
a3c0d5a734ba53e42a0ec23ff32b2e99,1,credit_card,8,178.9
e6af218ec05996c969d34aa4e2dca436,1,credit_card,10,670.2
5df3ca6f9f8ff2d461a774ae097f9809,1,credit_card,1,62.78
ec07c952b2e699cd885db38a3c9362f9,1,credit_card,1,7.32
a8c4fcc8e48fe5abc8a3ff717cae70f0,1,credit_card,8,318.87
672410cce728c5bc55061e45e7a9982e,1,credit_card,1,29.63
669d4be1c2a2cab7e5ec040bf54c5d91,1,credit_card,1,16.89
f338453ca69a4ab210fb2f6184e7f6ce,2,voucher,1,26.76
28672222b02d08ece33792d1bf7ea147,1,credit_card,2,58.13
717903b4b996a7ae799b0c76b779fa0c,1,credit_card,2,43.29
d0e368ca78daa02e421325f3d1b8541a,1,boleto,1,67.36
4e998f9a0a0748cc381ea01aa6de635b,1,credit_card,6,327.17
21cf2a548764530e2638e941f0dc7fed,1,credit_card,2,150.37
4f119798c24c4840ae9e70d952b75446,1,credit_card,3,1550.68
cd1eb285c53babf41b30ec658c0bf122,1,credit_card,2,197.8
b804eb2b61e98adc0352b6474f7348e8,1,credit_card,8,162.04
9c64098aed08a0e6989201c41dd75136,1,credit_card,3,175.02
e886c6890329e3b34b75f755974c4349,1,credit_card,1,52.22
2f27666cd55189220c3d790d263cf425,1,credit_card,1,17.87
85f1a7c5b82d38cc3a4e8bb7111a40d2,1,credit_card,2,137.68
f9ec88f49637ef75f91d3b52f89b2809,1,boleto,1,133.21
3396030721df1dfa13174f9aa28c020b,1,boleto,1,128.45
6223139448b298754a0f5750c9f1db6a,1,credit_card,3,238.08
14363bf0e98e4ac853c49e2e1b316014,1,credit_card,4,225.04
a5fd46480530fe84051edbf96b8beb9c,1,credit_card,6,169.87
07d60a76803db63f0ca6708011e8cf9b,1,voucher,1,100.0
3dfb5fab3fd989f43639af9dfd3554f4,1,credit_card,5,58.72
e05885007043bb1e8f723ff2d4f5aa4d,1,credit_card,8,128.27
a66719a9e64cf864937c6c2a598d048d,1,boleto,1,134.6
dde501be9ad20d82ea7709dbaade2aa0,1,credit_card,3,71.36
2a2169e99fd0582e2322bce30ab5207b,1,credit_card,1,34.88
e2df04c1573f061467ee1af3cc6e26bd,1,boleto,1,41.05
feebdd36c3e19b95f31008e3e62dc32e,1,credit_card,4,200.88
d2ee62caaa93703fb0562d3bd6f74dcd,1,credit_card,4,109.16
4defd3e3fe1a6db61afe4ebd7b0fda3a,1,credit_card,3,77.34
7372a6934463ad68c06feb59d74c1b12,1,boleto,1,158.78
d9a41cf97194a66136b6c6b4f9118cef,1,boleto,1,95.34
4f7801b0527e8669f25d2f5488ea8a58,1,credit_card,8,243.52
81c0952b750d74fa259592bdb837e42d,1,credit_card,4,87.14
4c38dc6e460b5c6de2b1acf65e646cdd,1,boleto,1,83.75
8e4090f70c05cc129247bc0edc095dbd,1,credit_card,2,108.11
c1414100e5e04a4b7a2ddb9b080ec71b,1,boleto,1,34.13
2bc420de7e8e4174fd5c88b692c2cdaf,1,credit_card,1,21.38
47ba8ee2f9f72b56bccd68cfb89aced9,1,credit_card,1,28.87
d80776183a62be9d9a9eb2dd9b8e92bb,1,credit_card,3,92.06
bd5a5d136ec2b172779857caced38ddc,1,credit_card,2,41.72
6e273ddda8f080e930bfd87f011395c7,1,credit_card,2,60.34
70cca242632c1f58abe233c9ea071415,1,credit_card,1,204.48
83906d88623796246961d2a1de70175d,1,debit_card,1,28.29
67e38e175cf79b1600eab312aec838c0,1,credit_card,2,262.39
ee4f89a4d2cea2a4910f24c491696af1,1,boleto,1,112.32
e40632c1a86bf79342051a1ed16149c3,1,credit_card,1,27.23
567cc2038bd5fc2994630f15ba392df9,1,credit_card,3,228.41
7b73889e40574f23f35f71c026fb141c,1,credit_card,2,189.56
26e1b052ba34536f5766198e15bed1c2,1,boleto,1,38.13
b31c7b160649d8f3ffac2298a94a38ec,1,credit_card,1,62.7
72e2c4bbd8ad5d2eec29b795d95afbe2,1,credit_card,10,1006.77
fca0397489a3333e988ec1218efe40b6,1,credit_card,10,111.61
6fd33c34a877e5a474ed190b5738ab58,1,credit_card,1,129.78
bbd8dc7205531e8a4cdaca3a70d1c0bb,1,credit_card,1,109.5
80a18edfa1989bada0d72f3e0ff55aaa,1,credit_card,1,15.22
d2b7e676fa9c3fde36377fc977f3c91b,1,credit_card,1,55.23
34d91b022de394cf98320a2109457501,1,credit_card,2,122.12
8ee92f80d48a27d627bf77accdda8346,1,credit_card,5,64.94
aba3d283b846a03d398d549db17b649a,1,boleto,1,26.78
638f79643fd5681c6e6c6ef1f1ab700d,1,credit_card,2,198.12
797fd27a25a9103f01971d21853a0b11,1,boleto,1,192.69
a492f7ac2f020f3819f95562c5af5849,1,credit_card,1,33.54
785e849a702dab4672f0febcf4c1afc5,1,credit_card,6,143.42
73f48668570ed56f695a820d9fad1642,1,credit_card,1,94.94
62a303159c09b65c288433ea06a99600,1,credit_card,10,251.17
519e8e134cd15d39544f56d9ff932d3e,1,credit_card,1,51.22
cddea1bd1a4801af96fb84aab51b00fa,1,credit_card,2,106.44
4f40407d8eaef9c3cd83ce9357826a6b,1,boleto,1,70.03
3449aa90c200ac98335249ce9f0e3151,1,boleto,1,63.37
2d75fff7b2cc9e8df5ddfcf9a7a11cec,1,boleto,1,436.42
a8ad6062c04fe8e59731cf03daf951b0,1,credit_card,4,98.51
