order_id,payment_sequential,payment_type,payment_installments,payment_value
25e8ea4e93396b6fa0d3dd708e76c1bd,1,credit_card,1,65.71
2480f727e869fdeb397244a21b721b67,1,credit_card,1,141.9
d574338f566ca28dd67820f48ec1f1d8,1,credit_card,4,278.22
c9f23db8a1cb725df9bdb3383bd72b38,1,credit_card,3,169.34
3e17eef8a8bd0131c7aed90d7508799e,1,credit_card,1,53.99
f8d323a2702fed37f0229965f7e9f8b3,1,credit_card,1,51.14
3ba2d0012b1f34bc6ccbc31c4ba69f93,1,credit_card,6,60.07
96de2b7f7f3c401fbee3eef068376da6,1,boleto,1,32.15
845af9472cc76e66fbf445931b511755,1,credit_card,5,123.41
953b6636ab2347a8ba37a16770db47f9,1,credit_card,10,379.07
3b9e43d6eba694f8a29c11ee67a04f2c,1,credit_card,8,242.1
03afb3c10af52ddfa3c33b9881bf43f8,1,credit_card,2,131.5
c1b770015e27aaf2b475026989d04fe0,1,boleto,1,137.73
6c936253ed9ab81f5293da5081ba8a9a,1,boleto,1,39.6
f0d8a84693b073fa90c69667c924ff8f,1,boleto,1,92.57
29aefbcf33949b65e5303167977e0362,1,voucher,1,84.88
ce70855bb79f7086da0e4974f7324ac1,1,credit_card,1,47.84
683bf306149bb869980b68d48a1bd6ab,2,voucher,1,30.0
e8f9288c671277ab525571871aef27cd,1,credit_card,3,36.0
0cc14454cb400b7b154e0a45ffd5c2f9,1,credit_card,1,57.11
6519cf54b544974af32f148f9087f86c,1,credit_card,2,80.81
dd3d73f70b77e2a07f64360620621ca4,1,credit_card,5,262.94
4b918a356d581c76170acb5f5644e79f,1,credit_card,9,92.57
aa04ee4542e835a3e6f4da876dc654c6,1,credit_card,1,19.33
6d0da5add693d625079fa8fdf40967d6,1,boleto,1,19.48
d6dae36830ffe3962efff0e91cc64127,1,credit_card,1,86.24
2e69eb402e990dd7df2f12806dc38a4a,1,debit_card,1,88.08
531752ff49fa411d865ecde8cce5c7ee,1,credit_card,2,57.78
048cc31326007f07b576b46beddecc12,1,boleto,1,272.58
5979684d63c8a62e550943dacdd1231c,1,credit_card,1,44.53
270f00466aae4f41f010eaba2da31425,1,credit_card,2,60.0
25d919c7187a3f82b5437023a5e98e46,1,credit_card,3,157.2
73c21d26eefa3d24be02a149b9e69017,1,credit_card,10,188.34
df339f81c46dc0bf186cb6307d7cdb6a,1,boleto,1,35.4
3ca411651463b3a30f194126a1d6fda6,1,boleto,1,36.75
3c608a571543f2f2b96f2e6cb3a2d10a,1,credit_card,6,191.58
6b64cb311a0d5baa18bc37ead02d657c,1,credit_card,1,55.91
44a9041df78170974aeb1d2084dfae29,1,credit_card,7,177.67
bf897dd4378248fd6947e04c4d434dce,1,credit_card,4,42.74
0588a3721b3d0a1f0b549fb84fd9cf10,1,credit_card,1,109.31
68e77d6af71665b7749d1e4ce51835ae,1,credit_card,1,134.49
d48ccff01a1b3e35b69d6b6ed81a352a,1,credit_card,1,37.99
1c37b01cbd381665433fb99fc7705e81,1,credit_card,1,85.15
03da04c1427d7b8bff38d76efca1029d,1,boleto,1,216.74
