order_id,payment_sequential,payment_type,payment_installments,payment_value
5cfd514482e22bc992e7693f0e3e8df7,2,voucher,1,45.17
00d8d65b666158b633f96054d31af43b,1,boleto,1,130.88
c108072ab31ec90a754129c171577f5f,1,credit_card,4,210.82
55e2d723733c45033e71cb4d44690234,1,boleto,1,89.63
3689194c14ad4e2e7361ebd1df0e77b0,2,voucher,1,57.53
17e5131fe1d4b1a8dc14d4a66914f9d7,1,credit_card,1,73.34
8973a53fcad22a79e0ff315e7f9a0fd9,1,credit_card,2,176.7
0fba53cb4e9429e38cd2750c32fa24a5,1,boleto,1,52.21
55c0b6b41ce482c3f77407ef43fc6bad,1,boleto,1,26.08
999d0185fdc3859e118a76c1e7d8dfe4,1,credit_card,2,25.33
a669137c06cc23b7962d63be3a2ad6d1,1,credit_card,3,641.2
b798fc527c548bfa5f069b5b29195275,1,debit_card,1,225.63
b80ba0f0c3d2a63feac0116f533cc6a9,3,voucher,1,2.99
f6eb6190398bfb32871584bd111dec04,1,credit_card,5,119.45
e6f98f32bf5e724269a5e9cb2529f2e3,1,credit_card,5,153.22
4cc95216e51190048472a2baf6fa53ee,1,boleto,1,56.05
cfae1e992eeb0f51ba0de3ddb87b33da,1,credit_card,1,134.38
8e6df87600aae0285919b5529f7f0bfd,1,boleto,1,126.48
b45255a6696ebb8f53915a109a16458a,1,credit_card,4,125.29
87b8f9f472fb04cdbf53fb55a3591b5f,1,credit_card,3,72.66
ede510a059fd07ccec20bff19a227fa3,1,boleto,1,203.16
7a415e8280c3ae4d608481124c4f5d62,1,credit_card,1,68.7
604b550c04e61700ab7bcb2ac5b5ca53,1,boleto,1,710.23
828c3114b783f896fba059433600c471,1,credit_card,1,77.57
689e8820798347950a2649f71c734bd0,1,credit_card,6,189.98
d73f657ce49ec301ac81116e74bd0571,1,credit_card,3,65.1
08bc5baa3da6ce0746413cd9cf227e9e,1,credit_card,2,165.5
63003bf6e2058e236f3f9ebb2872b234,1,credit_card,1,112.13
8f9b2d4a6cd80dc716a380365561a133,1,credit_card,1,197.04
84e18f4b5b541150af97e94f3cc0b2a7,1,credit_card,8,82.1
6365be88d51d66dbac002c738a56bae9,1,credit_card,1,64.34
d21873cfa21e689e4dbfd43a99326424,1,credit_card,1,706.84
081e5884f403fbe66f3bce77c72c9230,1,credit_card,1,43.58
42ee4f991900767ba353278c7c4f4df3,1,credit_card,1,149.54
f057e285395efbc0c032cf9e4ccfd146,1,credit_card,1,38.0
de87be44e83ebc323acd6d4caec3ca57,1,credit_card,5,116.23
943124300f49c04925947c81838ab67d,1,boleto,1,35.09
9c83e600b8c156f1b50b753f30e93634,1,boleto,1,84.05
b11a2fc0664cad475e2700523625a1e6,1,credit_card,2,71.13
7aad0379bac4fe5dcb0a97650eaf957d,1,boleto,1,51.01
5b18e0708f150becd4334b9e3d79fbd4,1,boleto,1,143.15
a43482a55cc8d11f47b25992831a794f,1,credit_card,2,154.38
4d6dca1dbb561c5c5af9a4c8fbc38375,1,credit_card,3,245.36
c89d81740da0f2eca4cdbac9c558ed6a,1,credit_card,10,116.85
119132da8a360ce8e81841456844b962,1,debit_card,1,64.0
5cc9158bdd66e341bc4085933657d306,1,credit_card,1,34.7
df16628521a91b8dc473aa698aac7285,1,credit_card,8,406.67
3957b45bce42070cac232014ad4d001b,2,voucher,1,250.0
35e29aad915d0ccfeeb308572ff8fe79,1,boleto,1,21.01
6a0c96e8fd6d1c42bbfa1f5d49f3d3cb,3,voucher,1,64.25
935e2b59d8831e7e158e0a2bbf8f91c3,1,credit_card,3,37.09
1de86d094f7dd41cca13d246d3b7fd07,1,credit_card,6,61.97
dcfb709b0757c7e96301c882821adb2c,1,credit_card,1,44.85
7ac78cb9b8592cea74cb5b1c3df6f84c,1,boleto,1,205.0
82df1040816137c724988769a4370203,1,credit_card,1,131.44
5e1a8017512badbdf543b509991dba6d,1,credit_card,4,235.28
66c2a643ac74cde86624a0c15a95327a,1,credit_card,4,224.39
98fe01bc254b759c1f2c11d77c2891d5,1,voucher,1,150.0
906dfb858a6afcaea1fb5cc0ed730147,1,boleto,1,143.1
2107e0af867c766772a8f4501ccd1671,1,credit_card,10,291.72
f5ab5341b520987fc899c69ec795dc1d,1,credit_card,1,118.29
c075bbb88b67014143bb3d046f0b8610,1,credit_card,8,171.44
d8457bd7376bc47702228915e4c4f187,1,credit_card,5,54.62
f002422b59aa21ebc2c12136d1ab4019,1,boleto,1,82.12
8d9c47d02bd99ae8d7dd151ededa9281,1,credit_card,2,415.97
d26bc24224fef3d3b81a759802c26434,1,credit_card,1,29.75
5f9e4b231676bfe9ead7e5ed49d06dfc,1,credit_card,10,2083.09
0ecc87706e05dcabbbfe5aa29767e9d0,1,boleto,1,1087.44
0a03b50bb658dc86547261ba8cd5676e,1,credit_card,2,197.72
9a43b717c408493ff788aeb5d11d0684,1,credit_card,1,33.18
8a4f049e93b07babc87ccf981d7cdd94,1,credit_card,3,61.01
90b0ca32bb968251ac0b7eeb5393b7fe,1,boleto,1,146.68
2f0406761edfc84594b3ff458e5ddc6a,1,credit_card,4,175.64
5b163ebdd5ac559f04d06af2069e23d3,1,credit_card,4,48.01
0ebe7b603e2e4b83d9adf9f169585f0d,1,credit_card,1,19.35
8280bddb9636fd420fecbd96c5b0c877,1,boleto,1,77.57
cd68632e7dc6d980f29dc6826a936d03,2,voucher,1,199.15
2015fdddda0f27eaf4ebdf451d70a41e,1,credit_card,4,79.19
7a43bbe9766ce937332b6f9dcba36715,1,boleto,1,52.38
36970c35cfe02cb355e55690bae4ac02,1,credit_card,2,179.86
cd8f1098418f4fcc23c29232d9c04dd2,1,boleto,1,73.15
c8552e53c39ddd0a833f474899d5a966,1,credit_card,1,165.39
c4cac393cb3ff78fe2823fc2222d1f04,1,credit_card,1,261.07
7ac3402986077088fc8185e65ec5c7b1,1,credit_card,8,315.06
a64424367810e29c6d8903b27073a8c8,1,credit_card,2,313.54
7d6c0dec1e6a1670dce5f5d97dad5051,1,credit_card,2,179.86
70498ad5af42884a122355352f008c14,2,credit_card,1,239.39
dc5c1e4b9f70ea51724488c3f86b7c68,1,credit_card,5,396.32
472ce7491b9e1d5409e48c3717a8072e,1,voucher,1,86.94
cdddbaf91f8abd761e51c7d5f035695b,1,credit_card,10,254.04
80603ff81081f5b1afa87c01e8cf490e,1,credit_card,1,60.85
d199bccd68b67266244fd9e225d6f77e,1,credit_card,1,16.22
c11b9c3650e886882788fb2f834dd152,1,boleto,1,53.27
f390346ecbf61a6b81b92017a7410df1,1,credit_card,1,69.73
eb999d408b8016b7bd014cf08348fe86,2,voucher,1,86.3
fb502b9421eb6ab817d72fc973b7b708,1,boleto,1,73.34
2c293bd3c9f41735731112a36cbcaf81,1,boleto,1,184.17
02e6bcccce2e88560389846400e74e50,1,credit_card,6,264.38
33ec97b423d769023dbd71f138aca94a,1,credit_card,10,1381.87
4f9b8c1bedc66f4bd34725cfdee6833b,1,credit_card,1,151.58
11c8a3b7adc8c5c3f5ae4f0257c5e953,1,credit_card,1,53.33
