order_id,payment_sequential,payment_type,payment_installments,payment_value
ad4098a257676ea4d394fb3bbbf36ca3,1,credit_card,2,68.49
99bc267f49d76932cd195bfb2a94dd03,1,credit_card,1,163.08
65c863d90026e9dd4888e28d2135c983,2,voucher,1,50.0
4a4ed9ed7922304a569ed850baba99c6,1,credit_card,3,33.13
e1b6234c322ab01a32771bf57c597043,1,credit_card,8,156.09
d087b8e096ca051f548e29b324272834,1,boleto,1,72.05
50bf77081d0fdd2e57dcff0acf8fefeb,1,credit_card,2,145.58
51e88bc351dd268bb9c9e78d263c4a06,1,credit_card,2,67.42
808c4b75909ba91f23c1ef928f396822,1,credit_card,3,143.65
f1b7c83171b22e2babd61eb8501d58d5,1,credit_card,2,44.27
b9a8d194c52bcb022997d990bd402f7e,1,boleto,1,368.6
94d2de9ad08d15bd3e714a984bd09bcb,1,credit_card,10,387.27
22420f3718ef75dcddb4f03201096895,1,credit_card,4,45.13
968ce3e13bbc09dc91d26a2f0208d99d,1,credit_card,5,200.55
3fbb598da3d544e640039c789df239b7,1,credit_card,4,198.0
3d40c6056f68e49782a7c576c8b57e3d,1,credit_card,5,205.43
933cae52f81a96867c679e5251c0a7c5,1,credit_card,5,88.49
69796e4e03edbf9c0f49c76d4ebadb77,1,debit_card,1,93.22
28ff0422d12a02fb62ae4c9f9e9317f3,1,credit_card,5,69.13
ca376f8f4042e61688af8cfd32d4e80e,1,credit_card,3,234.08
73716792079a3819a7022fdf6500f9fb,1,credit_card,10,314.21
0dd13170e2f12871b1e007e5fcf6e944,1,credit_card,2,121.09
069872f35a2ed2d455f9b64e914dd4bd,1,credit_card,1,72.62
18feb354fd368bc9d6cd27c5359e2243,1,credit_card,1,43.0
4495f1b55b727a6ca639505afc688e17,1,credit_card,1,69.61
f6cc5ac0be9196f2fb3db04bace5cd8b,1,credit_card,7,238.65
3f72f100dae2b5099ad6e5a486e95ec0,1,debit_card,1,22.79
869e47849cdcd2a24f33ab52accd0e89,1,credit_card,8,82.92
8d3a0426fb1b51bacd3297517f48b0ae,1,credit_card,1,59.13
9e8d7ab8137bcd3cfeac577dddf35592,2,voucher,1,100.0
1295db8c216f7ff7a2c02a66b4cb5d5e,1,credit_card,6,443.85
2d824bac66ec7467745b2defcee22c1e,1,credit_card,6,165.31
8ef3801f58da6b652a3082e1fa5b6589,1,credit_card,2,129.15
8eb40d0d6303f8fe16dad09968248c6e,1,credit_card,1,201.05
026a69b8c98fbfc61de9050c41f1dd95,1,credit_card,3,135.47
f258f1bbb090cc1a4c185540c7038332,1,credit_card,8,353.29
8e3ab8811f9c3a04413aa4e14f84b872,1,boleto,1,46.0
2e40f4ca6760b2209d72989c1533fe0c,1,credit_card,1,119.18
98f0e2b0d85754ca3b4e06d70f0f63a2,2,credit_card,2,70.0
f31b8a3ba0d40cba425c9bd89c69a3e7,1,credit_card,2,42.78
a61574f3d74d4d3cec6528240b2017ae,1,credit_card,1,99.14
d3a553b0f57271e7cb7fe426288bcca3,1,credit_card,4,212.18
5dd868edea4ee3363563534cd18187f1,1,credit_card,1,46.26
