order_id,payment_sequential,payment_type,payment_installments,payment_value
a9810da82917af2d9aefd1278f1dcfa0,1,credit_card,1,24.39
1ffb3c1929b16d9c1aec1958e11b3e9b,1,boleto,1,166.04
a5f860aaf6a3c35399495aefe92d363f,1,credit_card,1,75.75
afd0dbbab8e90d099aaccdd8ed7d5f26,1,credit_card,3,269.46
101fa9bbc869f267953a48b0f659dc62,1,credit_card,9,131.47
73596e67516934a7fe64cc6ca6d75545,1,credit_card,3,62.11
d232a4685c8ddfc98307d91978aebfa5,1,credit_card,5,128.95
18dc026cdb7d39abde1489c336528961,1,boleto,1,134.99
adc2f0c9fd838d820339f8220c1adf08,2,voucher,1,30.0
0930df388b21f34fc3f0e3baa9a73016,1,credit_card,1,26.09
9bfe486cba6ba9af52af7bfe86ff9859,1,credit_card,2,69.54
cccb62677b6ed93ec68f4428a0ad81ee,1,credit_card,7,81.72
93de8241002c099c87029b0362e5c0c9,2,voucher,1,25.9
0a629239073738043764cd721c8ab2da,1,credit_card,1,46.81
6e8e751584b3e3141e3e3c39f71408c2,1,credit_card,6,187.15
d2b0a763647d885d0d3db2ee534ec02a,1,boleto,1,79.09
f41fbf3e30f0f79822348910ca2009f2,1,credit_card,1,104.43
c137d955d66546c460453c13ce560ad4,1,credit_card,1,124.15
49549ed2d115e970bfb52d517fe0e91f,1,credit_card,8,186.49
ba7243ecb3b63c80579ba1d4c34e277c,1,boleto,1,55.06
73ffc7dbf151bdb28ff40c4206968803,1,credit_card,1,127.53
12ab522eccaca7c7be0e20ef475ea423,1,credit_card,6,148.64
a45007bebe435ae6fb3637ede777476e,1,credit_card,3,164.15
37193e64eb9a46b7f3197762f242b20a,1,credit_card,1,10.89
4c17c523dc7daa9cfdfb327f119179a4,1,boleto,1,43.28
43b2b04bc7aba79e72acb260d116466b,1,voucher,1,45.24
4f54cd2c8e8986790a962e3657390e1d,1,credit_card,1,64.01
460bbd1de438f2781234032226e45461,1,credit_card,3,112.09
fb8d6e92e3a08fe6485d4fb08d23ae0e,1,credit_card,1,21.04
ee00fa5093eb96d8573403b382fb60a8,1,boleto,1,66.44
cf014dc8804713618176fc95af41b221,2,voucher,1,81.93
94cbbe30434a51f71837965608aa41e1,1,boleto,1,69.06
3d965a3a3a9aae822a8f40ddf0184df1,1,credit_card,1,85.81
375d01d18f644eb19328130122fcc9ef,1,credit_card,1,65.57
068ef03abe39323450b52f486b34bf3d,1,credit_card,1,76.78
88222a046146c4aab763e90b35ab4799,1,credit_card,1,10.39
04031f8b12339dcc12fa340fe96f00a6,1,credit_card,2,70.97
91e725244b1ed72249f35430530e8bcb,1,credit_card,3,113.33
2adb88df15a33d97f2990e59b1745820,1,credit_card,1,27.48
25e8002575a945e8d4ae84ca208daa50,1,boleto,1,104.07
0d80282817c88ed77c05a7e4f72dec4f,1,credit_card,2,84.28
7cb67275a494651008ed5b1f0353ddce,1,boleto,1,88.54
cad2acef57f845758b7d0da4ee76a3e1,1,credit_card,3,276.44
46ac11dfb657fb82eed780478f2936c7,1,credit_card,2,116.99
7a7ce47ebeac8469117cd0b044c03d1b,1,credit_card,2,79.95
f8868b8046c99c3b68a17b935efe47a9,1,boleto,1,199.43
77c514940a145ab624fa7ec202ef6dae,1,boleto,1,64.44
752fa58357e17806a310c0739bf909fb,1,credit_card,2,142.25
aa466a92af916f9f68e56fce7d3a21b1,1,credit_card,1,159.07
80271f9179f6d8df256f964fc2cc1c6a,1,credit_card,1,8.16
7be91eab3dac2edd89fc7f519e1649f5,1,credit_card,1,133.62
2222dbaded2c9c8406d1cbdeae118948,1,credit_card,1,37.96
ad133696906f6a78826daa0911b7daec,1,credit_card,8,219.4
5c83723b6467f6729e47c640005cd148,1,credit_card,5,51.33
c5bed3a385f406c503841fed148952b9,1,boleto,1,174.64
966aa877aacb92e9ba70a4c8243945ea,1,credit_card,1,248.74
a0ce637ae9c3e3dedcf9dea3715b7331,1,credit_card,5,143.04
a88a37e74e1ba099e646450f9f0d1762,1,credit_card,6,175.03
0c3d62f1aa70d604db3bc56082aee4ca,1,credit_card,10,531.92
