order_id,payment_sequential,payment_type,payment_installments,payment_value
f9d0ec2fa088ac583e1ccd15b6686073,1,credit_card,1,89.68
343348b1e29e9fa9e7b6ab1027f9177d,1,credit_card,4,43.77
3ab4eea6776259ae8dfbabaeffece352,1,credit_card,8,387.8
e3e9e3295f4e1512167c232a0aaae8a5,1,voucher,1,50.8
f090de1b2ed9f4e251662cb31e3c7127,1,credit_card,2,27.63
f51e3c7f79d1e2c076acbb6af1588b95,1,credit_card,1,130.22
a8c012ba7d95bd2d15f666681f19c146,1,credit_card,1,41.42
3b697a20d9e427646d92567910af6d57,1,boleto,1,45.46
07d13d352c85dfbfa60dc56dea818335,1,boleto,1,32.62
d9d104af1ea99e0b7f6b0644eedc74d0,1,credit_card,1,40.95
9062b998bfc2521b3978b34034ba6e1e,1,credit_card,1,125.41
a5b431090739891ac76875d9ad9bff23,1,credit_card,4,232.05
f6ed483455295c6e7544f141244cd981,1,credit_card,2,151.51
7250e10eca3d7f71a091ac5752d3228f,1,credit_card,1,221.96
24abd231b3f48073eb9bc660b3eea5fd,1,credit_card,2,38.06
d4c46523b1239f182b74fb0ea1c27f32,1,credit_card,1,396.97
acd76a8508680cbb5d4c04707be03f87,1,debit_card,1,145.01
94a71bedec852e752e86d530d03d6061,1,boleto,1,31.86
c776863a93dc0740c6e7d78104b21413,1,credit_card,3,264.08
c8ea1ac95f4f994f94fb57e99dcca985,1,credit_card,4,49.01
7246a71d326111872bfdfd34f495dc4f,1,credit_card,5,117.53
ed90ba41c41da31da8e891ff43a584d1,1,credit_card,7,156.22
af045d3e5d7082db57d5b5dde3c0c97b,1,credit_card,1,41.42
cc80504e2db2b7b744e2bfe2450c95d3,1,credit_card,5,59.51
61792c6272346d7f4b7c5b1747df7b1a,1,credit_card,4,49.34
6eab6f37ff2d390d23be84642739b500,1,credit_card,5,279.4
5d5b8c94e2bc6b963da5af8a4b02bf08,1,boleto,1,80.55
20c75d31d2151bf4e0b8b398e64fb163,1,credit_card,4,48.74
dc70f94b8e8d37fbd4fbc0e31a008175,1,credit_card,4,106.32
0fa927b252421189a0e0d5725fb3832d,2,voucher,1,103.79
